Name,Short Description,Description,Main Photo Filepath,Gallery Filepaths,Variants,URL
Batoh TIBHAR Jakarta, <p>Středně velký batoh v nadčasovém designu;</p> <ul> <li>hlavní prostor a větší kapsa na zip na předním dílu;</li> <li>dvě menší postranní síťové kapsy;</li> <li>nastavitelné popruhy přes ramena;</li> <li>rozměry: 27 x 39 x 21 cm.</li> </ul> <p><strong> </strong></p>, <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {}, ""current_price"": 640, ""basic_price"": 640, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/batoh-tibhar-jakarta/
Batoh TIBHAR Macao," <p>Multifunkční batoh s vypolstrovanými zády;</p> <ul> <li>součást <a href=""/vyhledavani/?string=macao"">kolekce Tibhar Macao</a>;</li> <li>řada kapes, vč. jedné uzavíratelné na notebook;</li> <li>připojení USB pro nabíjení přes powerbanku;</li> <li>materiál odpuzující vlhkost;</li> <li>dvě barevné varianty.</li> </ul>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Barevná kombinace"": ""modrá""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barevná kombinace"": ""šedá""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/batoh-tibhar-macao/
Batoh TIBHAR Mesh, <p>Batoh o rozměrech 31 x 28 x 50 cm;</p> <ul> <li>hlavní prostor rozdělný do dvou částí;</li> <li>boční kapsy ze síťoviny a jedna malá kapsička v zadní části;</li> <li>prostor na boty vespodu batohu a kapsa na notebook či desky v zadní části;</li> <li>kvalitní dvoucestné zipy;</li> <li>vypolstrovaná záda pro pohodlné a zdravé nošení.</li> </ul>, <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {}, ""current_price"": 1000, ""basic_price"": 1000, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/batoh-tibhar-mesh/
Batoh VICTAS 425, <p>Kvalitní batoh ve dvou barevných variantách;</p> <ul> <li>trvanlivý materiál;</li> <li>různé varianty nošení - jako taška do ruky nebo batoh;</li> <li>řada kapes - např. na notebook;</li> <li>speciální vak na boty s promyšleným systémem odvětrávání.</li> </ul> <p> </p>, <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Barevná kombinace"": ""modrá""}, ""current_price"": 1100, ""basic_price"": 1100, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barevná kombinace"": ""černá""}, ""current_price"": 1100, ""basic_price"": 1100, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/batoh-victas-425/
Batoh VICTAS 427, <p>Jednoduchý batoh o rozměrech 32 x 16 x 43 cm;</p> <ul> <li>dva hlavní prostory - větší s kapsou na notebook + menší na peněženku a další drobnosti;</li> <li>výběr ze dvou barevných kombinací.</li> </ul> <p><strong>Barva oranžová neodpovídá obrázku - je spíš zářivě růžová.</strong></p>, <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Barevná kombinace"": ""oranžová""}, ""current_price"": 550, ""basic_price"": 550, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barevná kombinace"": ""černá""}, ""current_price"": 550, ""basic_price"": 550, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/batoh-victas-427/
Boty ADIDAS New Ttanglin, <p>Poslední páry tenisek</p>, <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Velikost"": ""10,5 (45 1/3)""}, ""current_price"": 500, ""basic_price"": 1450, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/boty-adidas-new-ttanglin/
Boty ANDRO Cross Step 2 2024," <p>Nová generace velmi oblíbených bot <a href=""/boty-andro-cross-step/"">andro Cross Step </a>opět sází na vynikající poměr kvality a ceny;</p> <ul> <li>díky jejich kvalitnímu materiálu a anatomickému tvaru boty perfektně sedí na noze;</li> <li>vyvinuty speciálně pro stolně tenisovou hru tak, aby splňovaly nejvyšší požadavky hráče:  <ul> <li>použité technologie: <strong>AVW</strong> pro optimální odvod potu, <strong>3D Sole</strong> pro rychlý plynulý pohyb do stran a <strong>TPU+ materiál</strong> podporující stabilitu chodidla;</li> </ul> </li> <li>vyjmutelná vložka;</li> <li>výběr ze tří barevných variant a široké spektrum dostupných velikostí jsou další z jejich výhod;</li> <li>značka andro nabízí i menší velikosti, než my máme v naší nabídce (od velikosti 36 do 40,5) - jestli máte zájem o boty menších rozměrů, neváhejte nás kontaktovat a my Vám je zařídíme.</li> </ul>"," <h3>Detailní popis produktu</h3> <p>Menší velikosti než je 41, které má značka andro v nabídce:</p> <ul> <li>UK 3,5/EU 36,</li> <li>UK 4,0/EU 36,5,</li> <li>UK 4,5/EU 37,</li> <li>UK 5,0/EU 38,</li> <li>UK 5,5/EU 38,5,</li> <li>UK 6,0/EU 39,</li> <li>UK 6,5/EU 40,</li> <li>UK 7,0/EU 40,5.</li> </ul> <p><img alt=""240821-andro-NEWS-BYPE-Schuhe-KidsOpen_schuhe-neu"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/andro/240821-andro-NEWS-BYPE-Schuhe-KidsOpen_schuhe-neu.jpg""/></p>",,,"{""key_value_pairs"": {""Barva"": ""bílá/neonově zelená"", ""Velikost"": ""7,5/41""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""bílá/neonově zelená"", ""Velikost"": ""8,0/42""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/neonově zelená"", ""Velikost"": ""8,5/42,5""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/neonově zelená"", ""Velikost"": ""9,0/43""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/neonově zelená"", ""Velikost"": ""9,5/44""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/neonově zelená"", ""Velikost"": ""10,0/44,5""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""bílá/neonově zelená"", ""Velikost"": ""10,5/45""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""bílá/neonově zelená"", ""Velikost"": ""11,0/46""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""bílá/neonově zelená"", ""Velikost"": ""11,5/46,5""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""bílá/neonově zelená"", ""Velikost"": ""12,0/47""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/boty-andro-cross-step-2-2024/
Boty ANDRO Cross Step 2 Hologram," <p>Nová barevná varianta oblíbených bot <a href=""/boty-andro-cross-step-2/"">andro Cross Step 2</a>;</p> <ul> <li>díky jejich kvalitnímu materiálu a anatomickému tvaru boty perfektně sedí na noze;</li> <li>vyvinuty speciálně pro stolně tenisovou hru tak, aby splňovaly nejvyšší požadavky hráče:  <ul> <li>použité technologie: <strong>AVW</strong> pro optimální odvod potu, <strong>3D Sole</strong> pro rychlý plynulý pohyb do stran a <strong>TPU+ materiál</strong> podporující stabilitu chodidla;</li> </ul> </li> <li>vyjmutelná vložka;</li> <li>značka andro nabízí i menší velikosti, než my máme v naší nabídce (od velikosti 36 do 40,5) - jestli máte zájem o boty menších rozměrů, neváhejte nás kontaktovat a my Vám je zařídíme.</li> </ul>"," <h3>Detailní popis produktu</h3> <p>Menší velikosti než je 41, které má značka andro v nabídce:</p> <ul> <li>UK 3,5/EU 36,</li> <li>UK 4,0/EU 36,5,</li> <li>UK 4,5/EU 37,</li> <li>UK 5,0/EU 38,</li> <li>UK 5,5/EU 38,5,</li> <li>UK 6,0/EU 39,</li> <li>UK 6,5/EU 40,</li> <li>UK 7,0/EU 40,5.</li> </ul> <p><strong><img alt=""Cross-step-Holo_Gauzy_614x614"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/Cross-step-Holo_Gauzy_614x614.jpg""/></strong></p>",,,"{""key_value_pairs"": {""Velikost"": ""7,5/41""}, ""current_price"": 1960, ""basic_price"": 1960, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Velikost"": ""8,0/42""}, ""current_price"": 1960, ""basic_price"": 1960, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Velikost"": ""8,5/42,5""}, ""current_price"": 1960, ""basic_price"": 1960, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Velikost"": ""9,0/43""}, ""current_price"": 1960, ""basic_price"": 1960, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Velikost"": ""9,5/44""}, ""current_price"": 1960, ""basic_price"": 1960, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Velikost"": ""10,0/44,5""}, ""current_price"": 1960, ""basic_price"": 1960, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Velikost"": ""10,5/45""}, ""current_price"": 1960, ""basic_price"": 1960, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Velikost"": ""11,0/46""}, ""current_price"": 1960, ""basic_price"": 1960, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Velikost"": ""11,5/46,5""}, ""current_price"": 1960, ""basic_price"": 1960, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Velikost"": ""12,0/47""}, ""current_price"": 1960, ""basic_price"": 1960, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/boty-andro-cross-step-2-hologram/
Boty ANDRO Cross Step 2," <p>Nová generace velmi oblíbených bot <a href=""/boty-andro-cross-step/"">andro Cross Step </a>opět sází na vynikající poměr kvality a ceny;</p> <ul> <li>díky jejich kvalitnímu materiálu a anatomickému tvaru boty perfektně sedí na noze;</li> <li>vyvinuty speciálně pro stolně tenisovou hru tak, aby splňovaly nejvyšší požadavky hráče:  <ul> <li>použité technologie: <strong>AVW</strong> pro optimální odvod potu, <strong>3D Sole</strong> pro rychlý plynulý pohyb do stran a <strong>TPU+ materiál</strong> podporující stabilitu chodidla;</li> </ul> </li> <li>vyjmutelná vložka;</li> <li>výběr ze tří barevných variant a široké spektrum dostupných velikostí jsou další z jejich výhod;</li> <li>značka andro nabízí i menší velikosti, než my máme v naší nabídce (od velikosti 36 do 40,5) - jestli máte zájem o boty menších rozměrů, neváhejte nás kontaktovat a my Vám je zařídíme.</li> </ul> <p><strong>Recenzi</strong> na tento pár bot od našeho Ondřeje Horáka naleznete <a href=""/recenze/recenze-od-ondreje-horaka-na-novou-barvu-modelu-andro-cross-step-2/"">zde</a>.</p> <p><span style=""color: #ff0000;""></span><span style=""color: #3366ff;""><strong>Bílomodrá varianta je  zlevněna na 1 440 Kč - platí pouze pro tyto velikosti a to do vyprodání zásob:</strong></span></p> <ul> <li><span style=""color: #3366ff;""><strong>UK 11,5/EU 46,5;</strong></span></li> <li><span style=""color: #3366ff;""><strong>UK 12,0/ EU 47.</strong></span><strong><br/></strong></li> </ul> <p><strong><span style=""color: #ff00ff;"">Černočervená varianta je zlevněna na 1 440 Kč - platí pouze pro tuto velikost a to do vyprodání zásob:</span></strong></p> <ul> <li><span style=""color: #ff00ff;"">UK 12,0/ EU 47.</span></li> </ul>"," <h3>Detailní popis produktu</h3> <p>Menší velikosti než je 41, které má značka andro v nabídce:</p> <ul> <li>UK 3,5/EU 36,</li> <li>UK 4,0/EU 36,5,</li> <li>UK 4,5/EU 37,</li> <li>UK 5,0/EU 38,</li> <li>UK 5,5/EU 38,5,</li> <li>UK 6,0/EU 39,</li> <li>UK 6,5/EU 40,</li> <li>UK 7,0/EU 40,5.</li> </ul> <p><img alt=""336365391_1180121742692358_1836450856764800506_n"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/336365391_1180121742692358_1836450856764800506_n.jpg""/></p> <p><img alt=""300.021.189_SKELTON_schwarz-blau-gelb_ACTION_2000px_02"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/andro 2223/300.021.189_SKELTON_schwarz-blau-gelb_ACTION_2000px_02.jpg""/></p> <p> </p> <p> </p>",,,"{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""7,0/40,5""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""7,5/41""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""8,0/42""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""8,5/42,5""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""9,0/43""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""9,5/44""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""10,0/44,5""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""10,5/45""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""11,0/46""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""11,5/46,5""}, ""current_price"": 1440, ""basic_price"": 1800, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""12,0/47""}, ""current_price"": 1440, ""basic_price"": 1800, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá/červená"", ""Velikost"": ""7,0/40,5""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""černá/červená"", ""Velikost"": ""7,5/41""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""černá/červená"", ""Velikost"": ""8,0/42""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá/červená"", ""Velikost"": ""8,5/42,5""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""černá/červená"", ""Velikost"": ""9,0/43""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""černá/červená"", ""Velikost"": ""9,5/44""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""černá/červená"", ""Velikost"": ""10,0/44,5""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá/červená"", ""Velikost"": ""10,5/45""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá/červená"", ""Velikost"": ""11,0/46""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""černá/červená"", ""Velikost"": ""11,5/46,5""}, ""current_price"": 1800, ""basic_price"": 1800, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""černá/červená"", ""Velikost"": ""12,0/47""}, ""current_price"": 1440, ""basic_price"": 1800, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/boty-andro-cross-step-2/
Boty ANDRO Shuffle Step 2 2024," <p>Nová generace bot <a href=""/boty-andro-shuffle-step/"">andro Shuffle Step</a> schopná zaujmout svým důkladným zpracováním;</p> <ul> <li>perfektně sedí na noze díky měkkému příjemnému materiálu a anatomickému tvaru;</li> <li>vyjmutelná vložka;</li> <li>řada použitých technologií plní ty nejvyšší požadavky každého hráče stolního tenisu - ať už je to profík či amatér: <strong>AVW</strong> pro optimální odvod potu, <strong>3D Sole</strong> pro rychlý plynulý pohyb do stran a <strong>TPU+ materiál</strong> podporující stabilitu chodidla;</li> <li>značka andro nabízí i menší velikosti, než my máme v naší nabídce (od velikosti 36 do 40,5) - jestli máte zájem o boty menších rozměrů, neváhejte nás kontaktovat a my Vám je zařídíme.</li> </ul>"," <h3>Detailní popis produktu</h3> <p>Menší velikosti než je 41, které má značka andro v nabídce:</p> <ul> <li>UK 3,5/EU 36,</li> <li>UK 4,0/EU 36,5,</li> <li>UK 4,5/EU 37,</li> <li>UK 5,0/EU 38,</li> <li>UK 5,5/EU 38,5,</li> <li>UK 6,0/EU 39,</li> <li>UK 6,5/EU 40,</li> <li>UK 7,0/EU 40,5.</li> </ul> <p><img alt=""240821-andro-NEWS-BYPE-Schuhe-KidsOpen_schuhe-neu2"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/andro/240821-andro-NEWS-BYPE-Schuhe-KidsOpen_schuhe-neu2.jpg""/></p>",,,"{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""7,5/41""}, ""current_price"": 1600, ""basic_price"": 1600, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""8,0/42""}, ""current_price"": 1600, ""basic_price"": 1600, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""8,5/42,5""}, ""current_price"": 1600, ""basic_price"": 1600, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""9,0/43""}, ""current_price"": 1600, ""basic_price"": 1600, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""9,5/44""}, ""current_price"": 1600, ""basic_price"": 1600, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""10,0/44,5""}, ""current_price"": 1600, ""basic_price"": 1600, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""10,5/45""}, ""current_price"": 1600, ""basic_price"": 1600, ""stock_status"": ""Objednáno u dodavetele/na cestě k nám""}|{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""11,0/46""}, ""current_price"": 1600, ""basic_price"": 1600, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""11,5/46,5""}, ""current_price"": 1600, ""basic_price"": 1600, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""bílá/modrá"", ""Velikost"": ""12,0/47""}, ""current_price"": 1600, ""basic_price"": 1600, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/boty-andro-shuffle-step-2-2024/
Boty ANDRO Shuffle Step 2," <p>Nová generace bot <a href=""/boty-andro-shuffle-step/"">andro Shuffle Step</a> schopná zaujmout svým důkladným zpracováním;</p> <ul> <li>perfektně sedí na noze díky měkkému příjemnému materiálu a anatomickému tvaru;</li> <li>vyjmutelná vložka;</li> <li>řada použitých technologií plní ty nejvyšší požadavky každého hráče stolního tenisu - ať už je to profík či amatér: <strong>AVW</strong> pro optimální odvod potu, <strong>3D Sole</strong> pro rychlý plynulý pohyb do stran a <strong>TPU+ materiál</strong> podporující stabilitu chodidla;</li> <li>značka andro nabízí i menší velikosti, než my máme v naší nabídce (od velikosti 36 do 38) - jestli máte zájem o boty menších rozměrů, neváhejte nás kontaktovat a my Vám je zařídíme. </li> </ul> <p> </p>"," <h3>Detailní popis produktu</h3> <p><a href=""https://www.facebook.com/groups/837365297864518/""><img alt=""IMG_20240122_210422"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/Tibhar/IMG_20240122_210422.jpg""/></a>Menší velikosti než je 41, které má značka andro v nabídce a my je momentálně nemáme skladem:</p> <ul> <li>UK 3,5/EU 36,</li> <li>UK 4,0/EU 36,5,</li> <li>UK 4,5/EU 37,</li> <li>UK 5,0/EU 38,</li> <li>UK 5,5/EU 38,5,</li> <li>UK 6,0/EU 39,</li> <li>UK 6,5/EU 40,</li> <li>UK 7,0/EU 40,5.</li> </ul> <p> </p>",,,"{""key_value_pairs"": {""Barva"": ""bílá/červená"", ""Velikost"": ""5,0/38""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/červená"", ""Velikost"": ""6,0/39""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/červená"", ""Velikost"": ""7,5/41""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/červená"", ""Velikost"": ""8,0/42""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/červená"", ""Velikost"": ""8,5/42,5""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/červená"", ""Velikost"": ""9,0/43""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/červená"", ""Velikost"": ""9,5/44""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/červená"", ""Velikost"": ""10,0/44,5""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/červená"", ""Velikost"": ""10,5/45""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/červená"", ""Velikost"": ""11,0/46""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""bílá/červená"", ""Velikost"": ""4,5/37""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/červená"", ""Velikost"": ""6,5/40""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""bílá/červená"", ""Velikost"": ""11,5/46,5""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""bílá/červená"", ""Velikost"": ""12,0/47""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/boty-andro-shuffle-step-2/
Boty ANDRO Shuffle Step," <p>Boty jako stvořené pro stolní tenis!</p> <ul> <li>perfektně sedí na noze díky měkkému příjemnému materiálu a anatomickému tvaru;</li> <li>vyjmutelná vložka;</li> <li>řada použitých technologií: <strong>AVW</strong> pro optimální odvod potu, <strong>3D Sole</strong> pro rychlý plynulý pohyb do stran a <strong>TPU+ materiál</strong> podporující stabilitu chodidla.</li> </ul> <p><span style=""color: #008000;""></span> </p>"," <h3>Detailní popis produktu</h3> <p><img alt=""70375927_2375331909212280_7006538741632204800_n"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/andro textil 1920/70375927_2375331909212280_7006538741632204800_n.jpg""/></p>",,,"{""key_value_pairs"": {""Velikost"": ""4,0/36,5""}, ""current_price"": 1200, ""basic_price"": 1500, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/boty-andro-shuffle-step/
Boty DHS TS 01, <p>Základní boty na stolní tenis z výroby renomované čínské firmy Double Happiness;</p> <ul> <li>osvědčená kvalita;</li> <li>neklouzavá podrážka.</li> </ul>, <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Velikost"": ""26,0 (40)""}, ""current_price"": 400, ""basic_price"": 400, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Velikost"": ""28 (44)""}, ""current_price"": 400, ""basic_price"": 400, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/boty-dhs-ts-01/
