"KEY","VALUE"
"SOULSPIN CONNECT + dickflüssiger Belagkleber","<div class=""rte text--pull""><br><p class=""bodytext""><em><strong><a href=""https://www.soulspin.de"" title=""Soulspin Tischtennis Online Shop"">SOULSPIN</a> CONNECT +</strong></em> byl speciálně vyvinut pro moderní, velkoporézní houby a má stejnou, hustou konzistenci jako <strong><em>FINEZIP</em></strong>.</p><br><p class=""bodytext"">Díky husté konzistenci lepidlo vyplní kompletní póry houby a vytváří tak extrémně trvanlivý lepicí efekt. Potahy lze bez problémů stáhnout ze dřeva, aniž by se poškodily citlivé houby.</p><br><p class=""bodytext""><a href=""https://soulspin.de/produkt/connect-plus-dickfluessiger-belagkleber/"" rel=""noopener noreferrer"" target=""_blank"" title=""Soulspin Tischtennis Belag Kleber""><em><strong>CONNECT +</strong></em></a> je 100% VOC-free lepidlo na bázi kaučuku.</p><br><p class=""bodytext"">Dodatečné odstranění potahu ze dřeva je možné kdykoliv – beze zbytků a bez poškození dřeva a houby.</p><br><p class=""bodytext"">Dřevo a potah nejsou napadeny lepidlem odpovídajícím pravidlům ITTF. Výměna potahu je možná kdykoliv.</p><br><p class=""bodytext"">- 90 ml láhev s klipem a houbami<br/>- 100% bez rozpouštědel VOC-free<br/>- v souladu s ITTF<br/>- snadno oddělitelný od dřeva a potahu<br/>- vyrobeno v Německu</p><br><p class=""bodytext""><strong>Základní cena = 17,22 €/100 ml</strong></p><br></div>"
"Souprava ANDRO Doley","<h3>Detailní popis produktu</h3> <p><strong>Tento produkt je u firmy andro dostupný ve vel. XXS-4XL. Lze se s námi domluvit na objednání i velikosti, která se neobjevuje v naší e-shopové nabídce.</strong><strong><img alt=""andro-sweat-hoodie-Doley-black-grey-340-021-014-unisex-1-action"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/andro 2425/andro-sweat-hoodie-Doley-black-grey-340-021-014-unisex-1-action.jpg""/></strong></p>"
"Souprava ANDRO Laredo","<h3>Detailní popis produktu</h3> <p>Popis produktu není k dispozici</p>"
"Souprava ANDRO Marbery 2024","<h3>Detailní popis produktu</h3> <p><strong>Tento produkt je u firmy andro dostupný ve vel. 3XS-5XL. Lze se s námi domluvit na objednání i velikosti, která se neobjevuje v naší e-shopové nabídce.</strong></p> <p><strong><img alt=""andro-Tracksuit-jacket-Marbery-black-grey-340-021-012-unisex-2-action"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/andro 2425/andro-Tracksuit-jacket-Marbery-black-grey-340-021-012-unisex-2-action.jpg""/><img alt=""andro-Tracksuit-jacket-Marbery-black-grey-340-021-012-unisex-1-action"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/andro 2425/andro-Tracksuit-jacket-Marbery-black-grey-340-021-012-unisex-1-action.jpg""/></strong></p>"
"Souprava ANDRO Marbery 2025","<h3>Detailní popis produktu</h3> <p><strong>Tento produkt je u firmy andro dostupný ve vel. 3XS-5XL. Lze se s námi domluvit na objednání i velikosti, která se neobjevuje v naší e-shopové nabídce.</strong></p>"
"Souprava ANDRO Orontes","<h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>"
"Souprava DONIC Viper","<h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>"
"Souprava TIBHAR Etna","<h3>Detailní popis produktu</h3> <p><strong>Tento produkt je u firmy Tibhar dostupný ve vel. XXS-4XL. Lze se s námi domluvit na objednání i velikosti, která se neobjevuje v naší e-shopové nabídce.</strong></p>"
"Souprava TIBHAR Jura","<h3>Detailní popis produktu</h3> <p><strong>Tento produkt je u firmy Tibhar dostupný ve vel. XXS-4XL. Lze se s námi domluvit na objednání i velikosti, která se neobjevuje v naší e-shopové nabídce.</strong></p>"
"Souprava TIBHAR Mundo/World","<h3>Detailní popis produktu</h3> <p><strong>Tento produkt je u firmy Tibhar dostupný ve vel. 5XS-5XL. Lze se s námi domluvit na objednání i velikosti, která se neobjevuje v naší e-shopové nabídce.</strong></p>"
"Souprava TIBHAR Osmium","<h3>Detailní popis produktu</h3> <p><strong>Tento produkt je u firmy Tibhar dostupný ve vel. XXS-4XL. Lze se s námi domluvit na objednání i velikosti, která se neobjevuje v naší e-shopové nabídce.</strong></p> <p><strong><img alt=""450420414_18334779859192071_5101243996187499462_n"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/Tibhar/Textil 2024/450420414_18334779859192071_5101243996187499462_n.jpg""/></strong></p>"
"Souprava TIBHAR Trend","<h3>Detailní popis produktu</h3> <p><strong>Tento produkt je u firmy Tibhar dostupný ve vel. XXS-4XL. Můžeme se domluvit na objednání i velikosti, která není uvedena v naší e-shopové nabídce.</strong></p> <p><strong><img alt=""Trend@Lebrun_X2_182"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/Tibhar/Tibhar 2324/Trend@Lebrun_X2_182.jpg""/></strong></p>"
"Souprava TSP Akara","<h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>"
"Souprava VICTAS 116","<h3>Detailní popis produktu</h3> <p><strong>Tento produkt je u firmy VICTAS dostupný ve vel. XXS-4XL. Lze se s námi domluvit na objednávce i velikosti, která se neobjevuje v naší e-shopové nabídce.</strong></p>"
"Souprava VICTAS 117","<h3>Detailní popis produktu</h3> <p><strong>Tento produkt je u firmy VICTAS dostupný ve vel. XXS-4XL. Lze se s námi domluvit na objednání i velikosti, která se neobjevuje v naší e-shopové nabídce.</strong></p> <p><a href=""https://www.sportspin.cz/polokosile-victas-228/""><strong><img alt=""VICTAS_228"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/Victas 22/VICTAS_228.png""/></strong></a></p>"
"Souprava VICTAS 118","<h3>Detailní popis produktu</h3> <p><strong>Tento produkt je u firmy VICTAS dostupný ve vel. XXS-4XL. Lze se s námi domluvit na objednání i velikosti, která se neobjevuje v naší e-shopové nabídce.</strong></p>"
"Spielblock HeTTV/ Universal, alle Systeme","<h2>Herní blok HeTTV (Lze použít také jako univerzální herní blok)</h2> <ul style=""padding-top:5px;""> <li>Oficiální formulář Hesenského stolního tenisu</li> <li>Propisovací blok</li> <li>30 listů</li> <li>Dvoučlenný Corbillon</li> <li>Tříčlenný mod. Swaythling Cup</li> <li>Braniborský systém </li> <li>Čtyřčlenný Bundes systém</li> <li>Šestkový Paarkreuz</li> </ul>"
"Spielblock Sachsen-Anhalt","<h2>Herní blok Sasko-Anhaltsko</h2> <ul style=""padding-top:5px;""> <li>Oficiální herní blok Tischtennisverband Sachsen Anhalt e.V.</li> <li>Propisovací blok</li> <li>50 listů</li> <li>Univerzální blok, všechny systémy</li> <li>DIN-A-4 na výšku</li> </ul>"
"Spielblock Thüringen","<h2>Herní blok Thüringen</h2> <ul style=""padding-top:5px;""> <li>Oficiální univerzální herní blok Thüringer Tischtennis Verbandu e.V.</li> <li>Propisovací blok</li> <li>50 listů</li> <li>DIN-A-4 na šířku</li> <li>Corbillon Cup</li> <li>modif. Swaythling Cup</li> <li>Systém Bundes</li> <li>Systém Werner Scheffler</li> <li>Křížový systém 6 hráčů</li> </ul>"
"Spielblock TTVN mod.Paarkreuz 6er/3 Dopp","<h2>Hrací blok TTVN</h2> <ul style=""padding-top:5px;""> <li>Paarkřížový systém pro týmy o 6 hráčích se třemi úvodními čtyřhrami</li> <li>Nyní 15 setů místo 10</li> <li>Schválený formulář zápasového reportu TTVN (Tischtennis-Verband Niedersachsen)</li> </ul>"
"Spielblock TTVN Swaithling Cup 3er Pokal","<h2>Hrací blok TTVN</h2> <ul style=""padding-top:5px;""> <li>Oficiální zápisní blok od TTVN (Stolní tenisový svaz Dolního Saska)</li> <li>Samopropisovací blok</li> <li>30 listů</li> <li>Týmový zápas</li> <li>a) Systém Swaythling Cup</li> <li>b) mód. Systém Swaythling Cup</li> <li>c) Švédský ligový systém</li> </ul>"
"Spielblock Universal / HeTTV, alle Systeme","<h2>Univerzální zápisník / HeTTV, všechny systémy</h2> <ul style=""padding-top:5px;""> <li>Všechny systémy</li> <li>Propisovací blok</li> <li>15 listů</li> <li>nový způsob počítání</li> <li>6členný tým s křížením / 3 úvodní čtyřhry</li> <li>4členný tým „Werner Scheffler“ 2 čtyřhry / 12 dvouher</li> <li>4členný tým „Bundessystem“ 2 čtyřhry / 8 dvouher</li> <li>3členný tým modifikovaný systém Swaythling Cup</li> <li>Týmové křížové zápasy</li> </ul>"
"Spielblock WTTV 2 Doppel/12 Einzel","<h2>Herní blok WTTV</h2> <ul style=""padding-top:5px;""> <li>Oficiální zápasový blok - Západoněmecký TTV</li> <li>Samopisný blok</li> <li>30 listů</li> <li>Systém čtyřčlenných družstev</li> </ul>"
"Spielblock WTTV mod. Paarkreuz 6er/3 Dop","<h2>Hrací blok WTTV</h2> <ul style=""padding-top:5px;""> <li>Oficiální zápisový blok - Západoněmecký stolnětenisový svaz</li> <li>Samopropisovací blok</li> <li>30 listů</li> <li>Systém párekříž pro 6členná družstva se třemi úvodními čtyřhrami - nyní s 15 sety místo 10</li> </ul>"
"Spin Trainer TIBHAR","<h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>"
"Spinlord - Adler II","<p><span style=""font-size: large;""><span style=""font-family: 'times new roman', times;""><strong>Velmi lehký potah značky Spinlord s dlouhou životností a středně tvrdou a o něco rychlejší houbou než jeho předchůdce Adler.</strong></span></span></p> <p><span style=""font-family: 'times new roman', times; font-size: large;""><strong>Rychlost : 6,5</strong></span></p> <p><span style=""font-family: 'times new roman', times; font-size: large;""><strong>Rotace : 8,5</strong></span></p> <p><strong>Kontrola : 9,5</strong> </p>"
"Spinlord - Blitzschlag","<p>Nová ""tráva"", poprvé od října 2012, která je dalším vylepšením trávy Dornenglanz. Stejný, velmi vysoký rušivý efekt, ale potah je o něco pomalejší a zároveň se vyznačuje ještě lepší kontrolou. Velmi dobrý potah pro bloky blízko stolu, nad stolem a pro čopovanou obranu ze střední vzdálenosti. Měkké, pružné vroubky.</p>"
"Spinlord - Defender","<p><strong>Nejoblíbenější obranné dřevo je nyní k dispozici v nové vylepšené verzi. Střední vrstvy jsou vyrobeny z Limby a jádro z měkkého Ayousu. To činí dřevo trochu tužším a tvrdším ve srovnání s předchozí verzí, aniž by ztratilo kontrolu.</strong></p>"
"Spinlord - Degu","<p>A new sandwich from SpinLord. Měkký, pružný s přelepovacím efektem. Typický sendvič se všemi přednostmi, tj. nepříjemný v pinku, nepříjemný v ""padajícím"" bloku, s rovným, neodskakujícím míčkem při drajvu. Zařazuje se do kategorie OFF-.</p> <p>rychlost: 8.5 / rotace: 9.5 / kontrola: 9 / tvrdost houby H.38</p>"
"Spinlord - Dornenglanz","<p>Dornenglanz - novinka pro milovníky ""tráv"", s extrémně rušivým efektem a s většími mezerami mezi vroubky. Tato tráva je ideální především pro blokování nad stolem. Je o trochu rychlejší než Zeitgeist. Tráva Dornenglanz je prezentována jako alternativa k laserovaným hladkým trávám, které již není možné dnes používat, při blokování se chová podobně jako kdysi Super Block od Dr. Neubauera. V současné době je Dornenglanz pravděpodobně nejlepší trávou na bloky a zasekávání míčku u stolu, která je na trhu!!<br/>Potah je schválen ITTF.</p>"
"Spinlord - Dornenglanz II","<p>Dornenglanz II - vylepšený původní Dornenglanz, tedy ""tráva"" s dlouhými vroubky a s extrémně rušivým efektem. Verze II má téměř stejnou strukturu vroubků, ale úplně novou pryžovou směs. Tráva je vhodná především pro blokování nad stolem. Je o malinko rychlejší než Zeitgeist a má oproti původní verzi vylepšený čop při hře ze střední vzdálenosti za stolem. Veškeré údery touto trávou mají krátkou a plochou dráhu letu míčku. <span id=""result_box"" lang=""cs"" xml:lang=""cs""></span><br/>Potah je schválen ITTF.</p>"
"SpinLord - Dornenglanz III","<p><span style=""font-size: 12pt;"">Rub s dlouhými vroubky vhodný pro aktivní agresivní hru přímo u stolu s vysokou kontrolou.</span></p> <ul> <li><span style=""font-size: 12pt;"">pomalejší než ostatní potahy s vroubky značky SpinLord;</span></li> <li><span style=""font-size: 12pt;"">lze ho kombinovat téměř se všemi prkny, nejlepších výsledků bude dosaženo s prkny rychlejšími než OFF- (tzn. OFF a OFF+);</span></li> </ul>"
"Spinlord - Feuerstich","<p>""Tráva"" od specializované firmy SpinLord, podobná trávě Dornenglanz, ale s výraznějšími přednostmi při ofenzivní hře, kdy míček nabírá na rychlosti a chová se jako po úderu zahraném sendvičem. Zachovaný je rušící element při hře nad stolem (blok-chop) a vysoký čop při defenzivní hře.</p> <p><strong>Nyní za speciální cenu !!!</strong></p>"
"Spinlord - Gigant","<p>Úplně nový typ potahu ""anti"" - není bez tření a ani to není klasický anti s třením, velmi pomalý, lehký a schopný dokonale pohltit příchozí rychlost (do stejné míry jako ""anťáky bez tření""). Je vyroben speciálně pro hru s plastovým míčkem. Potah má tvrdý topsheet a měkkou houbu.</p>"
"Spinlord - Gipfelsturm","<p>Úplně nový typ potahu s dlouhými vroubky; charakteristické jsou pro něj delší vroubky kuželovitého tvaru – jejich délka je větší než u ostatních potahů typu „tráva“; hraje podobně jako potahy s krátkými vroubky typu „sendvič“, liší se od nich svojí mírou nebezpečnosti; vytváří daleko více rotace než předchozí trávy; středně tvrdá houba a tvrdší topsheet nepopírají jemnost potahu – lze na něj použít herní techniku vhodnou pro softový potah s výhodou efektu „vroubků ven“.</p>"
"SpinLord - Greif","<p><span style=""font-size: 12pt;"">Greif je tvrdší a nebezpečnější verzí než Sternenfall Pro.</span></p> <p><span style=""font-size: 12pt;"">Zatímco Sternenfall Pro byl už alespoň středně tvrdý dlouhý trávající, Greif je rozhodně tvrdý trávající. Dokonce jde o nejtvrdší dlouhý trávající v našem sortimentu – pouze středně dlouhý trávající Friendship Dr. Evil je ještě tvrdší.</span></p> <p><span style=""font-size: 12pt;"">Na rozdíl od Sternenfall Pro nemají hlavy trávajících vroubkování a jsou lehce lepivé – podobně jako u Dornenglanz, ale lepivost je zde o něco menší. Přesto je Greif výrazně přilnavější než Sternenfall Pro.</span></p> <p><span style=""font-size: 12pt;"">Trávající mají stejnou velikost jako u Sternenfall Pro a také vzdálenosti mezi nimi jsou totožné.</span></p> <p><span style=""font-size: 12pt;"">Tvrdší směs gumy obecně zvyšuje rychlost – Greif je tedy poměrně rychlý.</span></p> <p><span style=""font-size: 12pt;"">Vzhledem k mírně vyššímu tempu je však Greif stále snadno ovladatelný a lehký na hru.</span></p> <p><span style=""font-size: 12pt;"">Jednou z jeho silných stránek je rozhodně blokování u stolu, kdy pouhé nastavení pálky – například při příjmu podání – funguje s tímto potahem lépe než s jinými trávajícími potahy. Navíc přilnavost hlav trávajících tlumí při pasivních úderech zvláště výrazně.</span></p> <p><span style=""font-size: 12pt;"">Díky odolnosti vůči rotaci přicházející od soupeře je snadné vracet jeho spodní rotace do rohů nebo na ně odpovědět ofenzivně topspinovým pohybem (lehké přitažení), což usnadňuje vlastní hru s rychlejším topspinem. Celkově je Greif velmi silný při ofenzivních úderech a je ideálním potahem pro hráče, kteří chtějí s trávajícím vyvíjet tlak na soupeře a připravit si vlastní útočné údery.</span></p> <p><span style=""font-size: 12pt;"">Velkou výhodou Greifu je také hra proti „prázdným“ míčkům a rolovaným podáním, které bývají pro hráče s trávajícími často problematické. S Greifem je lze jednoduše a efektivně napadnout podobně jako s krátkým trávajícím.</span></p> <p><span style=""font-size: 12pt;"">Rušivý efekt je značný. Greif však nemá „skákací efekt“ a trávající se neohýbají tak snadno. Rušivý efekt zde vychází spíše z možnosti hrát se spinem i bez něj a z variací tempa, které jsou s Greifem snadněji dosažitelné než s jinými dlouhými trávajícími.</span></p> <p><span style=""font-size: 12pt;"">Slabiny Greifu se projevují při chop-blocích. Pro tento typ defenzivního úderu není ideální. Základní vlastností Greifu je, že jej lze hrát jak s využitím zápěstí, tak bez něj.</span></p> <p><span style=""font-size: 12pt;"">Ani pro obranu se spodní rotací není Greif určen. Je sice možná jako nouzové řešení, ale primárně je Greif ideální pro hráče s vlastní silnou forhendovou hrou, kteří chtějí soupeři zabránit v tom, aby vůbec zahrál topspin. Pro převážně pasivní defenzivní hráče Greif doporučit nelze.</span></p> <p><span style=""font-size: 12pt;"">Greif je mimořádně silný také proti soupeřům, kteří sami hrají s dlouhými trávajícími, protože je prakticky necitlivý vůči „plachtícím“ míčům a rotacím trávajících.</span></p> <p><span style=""font-size: 12pt;"">Pokud jste dosud hráli středně dlouhý trávající v ox verzi kvůli ofenzivním možnostem, ale při podobném herním stylu byste si přáli více rušivého efektu, pak je Greif přesně tím správným potahem pro vás.</span></p> <p><span style=""font-size: 12pt;"">Celkově lze Greif popsat jako směs Sternenfall Pro, Dornenglanz a Anti Sandwind – a přesně tím také je.</span></p> <h3><span style=""font-size: 12pt;"">Trvanlivost:</span></h3> <p><span style=""font-size: 12pt;"">Možná podle výrobní série se zdá, že červené potahy jsou o něco odolnější než černé. Nejsou sice tak nezničitelné jako trávající Sternenfall Pro, ale jejich trvanlivost je rozhodně dobrá až velmi dobrá. Trvanlivost černých potahů bychom označili stále za nadprůměrnou – tedy stále podstatně lepší než u Dornenglanz nebo Feuerstich Pro. Jinak jsou červené a černé potahy herně stejné, přičemž červené mohou být o něco přilnavější, a tedy i herně „záludnější“.</span></p>"
"Spinlord - Irbis","<p>Nesmírně silný, rychlý potah vhodný pro agresivní útočnou hru; zabudovaný efekt rychlého přelepení; kombinace měkčí houby s tvrdostí 38 stupňů a středně tvrdého topsheetu; dokonalý při topspinu ze střední vzdálenosti od stolu; odpouští chyby.</p>"
"Spinlord - Keiler","<p>Sehr schnell und gefährlich, ein Belag aus deutscher Produktion, der ein weicheres Obergummi mit einem mittelharten Schwamm kombiniert (garantiert den Effekt des Frischklebens); geeignet für Attacke und Verteidigung (Block, Unterschnitt, Schuss); hervorragende Kontrolle; speziell entwickelt für das Spiel mit dem Plastikball.</p> <p>In der Geschwindigkeit vergleichbar mit dem Belag Waran, während seine Noppen weicher, länger und mehr konisch geformt sind.</p>"
"SpinLord - Minotaur","<p><span style=""font-size: 12pt;"">Novinka 2022. Celkově lze Minotaura hodnotit jako kontrolovaný útočný povrch. Není ani zdaleka tak rychlý jako Waran, ale o něco rychlejší než Degu. Bloková a kontra hra je v podstatě velkou silou Minotaura. Může generovat velmi vysoký rušivý efekt, který je výrazně vyšší než u jiných sendvičů střední délky. Samozřejmě je to trochu na úkor kontroly, která je stále výrazně lepší než u dlouhých zubů. S 1,5 mm se Minotaur dobře hodí i pro obranu proti podřezání, podřezané míčky u stolu jsou také efektivní.</span></p>"
"SpinLord - Nashorn","<p><span style=""font-size: 12pt;"">Nástupce potahu SpinLord Nashorn s oranžovou houbou kvality „Vyrobeno v Japonsku“.</span></p> <p><span style=""font-size: 12pt;"">Oproti původní verzi je Nashorn PRO o něco pomalejší a tvrdší - tzn. rychlostně lze potah zařadit do kategorie ALL.</span></p> <p><span style=""font-size: 12pt;"">Hlavní výhodou tohoto potahu je jeho nebezpečnost – je vhodný právě pro hráče, kteří nechtějí hrát s dlouhými vroubky, ale přitom rušivost je základním znakem jejich hry.</span></p> <p><span style=""font-size: 12pt;""><span>Krátké vroubky pro všechny obranáře, kteří občas cítí potřebu si zaútočit.</span></span></p>"
"Spinlord - Sandwind","<p>Potah nového typu – „Poloviční anti“ – umožňuje zahrát podobně jako se softovým potahem, ale s účinky potahu „anti“ (neutralizace spinu); ve své podstatě obranný potah značně podobný potahu Marder (mají stejnou houbu); středně tvrdý topsheet je pružnější, než je obvyklé a je zbroušen tak, aby minimalizoval tření a potah mohl eliminovat příchozí spin; doporučuje se zejména hráčům, kteří mají problém s backhandem nebo penholderovým hráčům, kteří se spoléhají na backhand jen ve výjimečných případech</p> <p> </p>"
"Spinlord - Stachelfeuer","<p>Nová generace ""trávy"" s novým typem extrémně dlouhých a pomalých vroubků vyniká vysokým rušivým efektem a snadnou ovladatelností. Zařazení - pro blok u stolu a obrannou hru ze střední vzdálenosti. Snadno se lze tak ubránit každému typu útoku. S novou technologií vroubků nabývá tato tráva ""imunitu"" vůči rotacím a přitom vytvoří spinovou variantu pro možný útok. Vroubky jsou tenké, dlouhé a na konci hladké. Verze OX je samozřejmě pomalejší oproti verzi s houbou, která je v síle 0,5mm japonské výroby a velmi měkká.</p>"
"SPINLORD - STRAHLKRAFT","<p>Povrch s dlouhými nebezpečnými vroubky atypického tvaru (vršky vroubků jsou ploché a přilnavé); nové složení gumy – Polymerový povrch zpomaluje, činí ho pružnějším, přilnavějším a nebezpečnějším; vhodný je pouze pro pokročilé hráče (není snadný na kontrolu) upřednostňující moderní obrannou hru (občasný přechod do útoku); nejúčinnější je při hře u stolu, ale zvládne také jakýkoliv čop i blok; dokáže vytvořit různé typy rotace.</p>"
"Spinlord - Ultra Carbon","<p>""Karbonové"" prkno složené ze 7 vrstev. Dvě uhlíkové vrstvy jsou vyrobeny z nejtenčího a nejměkčího uhlíku. Proto je toto karbonové prkno výjimečné mimořádnou kontrolou. Hodně citu umožňuje hrát rychlou, kontrolovanou topspinovou hru a dokonce i čopované, obranné údery ze střední vzdálenosti. Blokování/útok s potahy typu ""tráva"" (longpimples) je také možný a velmi účinný. Rukojeť prkna je zakončena vytvrzenou vrstvou gumové pěny, díky které je držení prkna v ruce velmi pohodlné a příjemné. rychlost OFF / kontrola vysoká / tloušťka hlavy - 5,9 mm / počet vrstev 7</p>"
"Spinlord - Ultra Carbon DEF 2021","<p>Ultra Carbon DEF 2021 je z hlediska kombinace vrstvy stále shodný s Ultra Carbon a starou verzí Ultra Carbon DEF.</p> <p>Rukojeti jsou však nyní vyrobeny z masivního hinoki. Díky tomu je prkno v průměru asi o 2 g těžší, ale rozložení hmotnosti je méně těžké a rukojeti jsou také celkově o něco pevnější.</p> <p>Tato změna je reakcí na požadavky mnoha hráčů na odlišně tvarované gripy pro dvě verze Ultra Carbon, přizpůsobené jejich hernímu stylu. Dospěli jsme také k závěru, že pro hráče preferující materiální hru jsou nejlepší pevné gripy hinoki – a právě této cílové skupině je toto prkno nabízeno.</p> <p>Ultra Carbon DEF 2021 vám nabízí všechny výhody karbonového prkna: Výjimečně se ovládá a odpouští i technicky nedokonalé údery.</p> <p>Ultra Carbon DEF 2021 vám také nabízí to, co jste dříve od karbonového prkna nečekali: citlivý a spíše měkký dopad míče. Schopnost efektivně hrát pasivní údery, jako jsou backspiny. A optimální elasticita, která kromě silných útočných úderů podporuje i hru s maximální rotací. Ultra Carbon DEF je tedy jen o málo tužší než srovnatelně rychlejší prkna bez karbonu.</p> <p>Ultra Carbon DEF 2021 je ideální pro všechny typy speciálních potahů, ať už jde o krátké nebo dlouhé vroubky nebo dokonce Antitopspiny jakéhokoliv druhu, dokáže výrazně zvýšit rušivý efekt a přesvědčil tak již mnoho hráčů, kteří by se jinak karbonovým prknům vyhnuli. Není však určen pro hráče, kteří hrají s vroubkovanými potahy na obou stranách.</p>"
"Spinlord - Ultra Spin","<p>ALL+/OFF - 5vrstvé dřevo, složené z vnějších dýh Koto, vnitřních dýh Birch a jádra z Ayous. Pro tento typ ""dřeva"" je nejvíce charakteristický rys - rotace. Dřevo je maximálně vhodné pro spinovou hru, kterou umocňuje výrazným obloukem při topspinových úderech. Rukojeť dřeva je zakončena vytvrzenou vrstvou gumové pěny, jejíž zásluhou je držení dřeva v ruce velmi pohodlné a příjemné.</p> <p>rychlost ALL+/OFF  /  kontrola vysoká  / počet vrstev 5</p>"
"Spinlord - Waran","<p>Útočný velmi rychlý potah s krátkými vroubky vhodný pro silnou nátlakovou hru plnou kontrů a bloků.</p>"
"SPINLORD - WARAN II","<p>Rychlejší verze potahu Waran; sendvič kombinující tvrdý povrch typický pro potah Waran a velmi rychlou středně tvrdou houbu stejnou jako mají potahy Marder IV a Irbis II vhodný pro pokročilou útočnou hru plnou tvrdých rychlých úderů</p>"
"Spinlord - Zeitgeist","<p>Ideální ""tráva"" pro blok blízko u stolu. Můžete zahrát úder bez jakéhokoliv většího úsilí se zápěstím jako s ""hladkou"" trávou. Snadno likviduje rotaci od soupeře, naopak protiúder s Zeitgeistem má extrémně ničivý efekt s plochou letovou křivkou a zároveň ale i s vysokou kontrolou, což umocňuje snadné blokování. Zahrajete účinné údery ovšem i ze střední vzdálenosti. Zeitgeist patří mezi nejpomalejší trávy s relativně tvrdými vroubky, které jsou tenké a dlouhé s velkou vzdáleností od sebe. Verze bez houby je pomalejší ve srovnání s verzí s houbou. Pokud s houbou, pak japonská velmi měkká houba vysoké kvality. Jeden komentář z internetového fóra: ""Duch doby"" je jednou z nejlepších současných trav, se kterými lze bránit s opravdu dobrou kontrolou. Je jasně nejlepší LP, která kombinuje velmi účinné blokování s nádherným čopovým úderem.</p>"
"Sponeta Abdeckhaube","<h2>Sponeta ochranný obal Universal pro stolní tenisové stoly</h2> <ul style=""padding-top:5px;""> <li>chrání před prachem (vnitřní prostory) nebo deštěm (venkovní prostory)</li> <li>z polyethylenu (průhledný)</li> <li>s zipem a upevňovacím systémem</li> <li>rozměry (výška x délka x šířka): 150 cm x 160 cm x 55-80 cm</li> <li>vhodné pro všechny sklopné stolní tenisové stoly</li> </ul>"
